city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Suzhou2,0.00243296,0.002154937,0.002030371,0.002150211,0.002155646,0.002206178,0.002166596,0.002112075,0.002064397,0.001432408,0.002062159,0.001933053,0.002741913,0.000646483,0.00175122,0.001542161,0.001411094
Luan,0.005302465,0.005332227,0.005433186,0.005679088,0.005535506,0.005487144,0.00250039,0.002184955,0.002395716,0.001968323,0.002435468,0.002184178,0.003064941,0.00374753,0.00152517,0.001445501,0.001263959
Bozhou,0.001357306,0.001481848,0.001198968,0.001061337,0.001190187,0.000925659,0.001179368,0.001096445,0.001293777,0.001974535,0.001232738,0.000996847,0.002220017,0.00134915,0.000758218,0.000793151,0.000764253
Chizhou,0.004095927,0.003979408,0.005258141,0.004929658,0.004867105,0.004829799,0.004946835,0.005113424,0.005607807,0.005921557,0.012260037,0.005328767,0.004683497,0.004325309,0.003550617,0.003482099,0.002575926
Xuancheng,0.00385693,0.002681489,0.006762685,0.003521753,0.003631904,0.004183559,0.003863988,0.003336327,0.007444524,0.008226037,0.003393291,0.003767334,0.003715306,0.004435,0.0031575,0.003274552,0.003323297
Fuzhou,0.004076976,0.004633322,0.005353512,0.00577377,0.005684912,0.005619781,0.005633151,0.006057439,0.004960425,0.005039219,0.005148741,0.004931694,0.004940297,0.004897234,0.004933766,0.004909673,0.005031831
Xiamen,0.013275959,0.013468693,0.013440804,0.01434094,0.013692896,0.016813497,0.016779661,0.0147145,0.0143551,0.016972237,0.01554878,0.013126844,0.012076723,0.012262443,0.013290043,0.011687243,0.00954023
Putian,0.001834747,0.00192637,0.002165939,0.002301854,0.00243441,0.002439995,0.002511811,0.002376831,0.002241654,0.002031886,0.002081987,0.002019343,0.002232905,0.002290286,0.002366479,0.00236,0.002382692
Sanming,0.007620115,0.007218407,0.007032037,0.00619528,0.005489054,0.004626689,0.004434443,0.003426099,0.003245794,0.003014588,0.003148654,0.003087324,0.003521047,0.003512195,0.003551042,0.003936678,6.509392042
Quanzhou,0.001073919,0.001277507,0.001267412,0.001323389,0.001673464,0.002189958,0.002223985,0.002154187,0.002389413,0.002511108,0.002657285,0.002651773,0.002899439,0.003000411,0.002994205,0.003027152,0.002443364
Zhangzhou,0.002869165,0.003192857,0.002711153,0.003025003,0.002928525,0.002330843,0.00253047,0.002390629,0.002060935,0.002034611,0.001986108,0.002166265,0.00234365,0.002519685,0.00248463,0.002699808,0.002665134
Nanping,0.007900943,0.007504024,0.007344872,0.006661316,0.006963732,0.004369909,0.004283779,0.00432144,0.004634652,0.005101943,0.005273418,0.00487218,0.005303883,0.005765732,0.006467712,0.006890313,0.006371384
Longyan,0.005860073,0.00569064,0.004516961,0.004227532,0.003957123,0.004022657,0.003480143,0.004106944,0.003859031,0.004649647,0.004818242,0.004863888,0.004900769,0.005459554,0.005425,0.005667712,0.005981761
Ningde,0.003413646,0.003330171,0.003687124,0.003356294,0.003543457,0.003304182,0.003496056,0.002844977,0.002701471,0.002338884,0.002088998,0.001904316,0.003281841,0.003507955,0.003550142,0.003422599,0.003664326
Nanchang,0.00728997,0.007270123,0.007166909,0.007723159,0.008439478,0.009985244,0.015568938,0.010552514,0.010891089,0.010860406,0.002203293,0.012481939,0.01243841,0.012428298,0.011998667,0.012067669,0.006360821
Jingdezhen,0.00687795,0.007016006,0.007160854,0.006997787,0.008033679,0.007634456,0.007240045,0.006864428,0.004199878,0.006778644,0.010742032,0.010827771,0.010897259,0.010129586,0.009936095,0.010507059,0.010423977
Pingxiang,0.009912794,0.009591588,0.006339957,0.008154091,0.0024013,0.004857081,0.008346975,0.007110426,0.00677877,0.006367983,0.00654907,0.007971746,0.008894323,0.00866,0.0048,0.01015,0.0101625
Jiujiang,0.004891106,0.005215998,0.006055127,0.005864768,0.005459569,0.003533332,0.004250453,0.004227873,0.004101513,0.001507275,0.001837827,0.001808225,0.001767359,0.003421154,0.003761538,0.004730975,0.004079619
Xinyu,0.006492913,0.00697843,0.006773844,0.014228272,0.013473869,0.008662338,0.012037557,0.012456571,0.009680905,0.009503734,0.00954321,0.010145544,0.010915641,0.010982258,0.011390164,0.0109248,0.0082264
